student,module,test,dtype,score,pred
250,3,1,fake,0.4,0.716748
250,6,0,fake,0.59,0.65539074
250,6,0,org,0.98,0.65539074
250,6,1,fake,0.557,0.65805954
250,6,2,fake,0.56,0.636035
250,6,2,org,0.78,0.636035
250,9,2,fake,0.67,0.6620376
250,13,0,fake,0.8299999999999998,0.82381225
251,6,0,org,0.9925,0.87331843
251,6,1,fake,0.7,0.85840976
251,6,1,org,0.97,0.85840976
251,6,2,org,0.96,0.85748017
251,7,1,fake,0.915,0.88356584
251,7,2,fake,0.94,0.82245946
251,8,0,fake,0.7547619047619049,0.8314487
251,8,1,fake,0.9642857142857144,0.8904463
251,8,2,fake,0.6487499999999999,0.86810434
251,9,0,fake,0.8266666666666667,0.8492632
251,9,2,fake,1.0,0.7901557
252,6,0,org,0.78,0.7563823
252,6,1,fake,0.8025,0.75805914
252,6,1,org,0.73,0.75805914
252,6,2,fake,0.94,0.75793123
252,6,2,org,0.74,0.75793123
252,8,0,fake,0.8299999999999998,0.8017634
252,8,2,fake,0.64,0.8726055
252,13,0,org,0.8433333333333333,0.8880764
252,16,1,fake,0.9514285714285714,0.8913707
253,6,0,org,0.8425,0.677544
253,6,1,org,0.7925,0.71559227
253,6,2,org,0.78,0.6222833
253,7,0,fake,0.8675,0.8189707
253,7,1,fake,0.685,0.87868905
253,7,2,fake,1.0,0.71707267
253,8,0,fake,0.5579999999999999,0.6478838
253,8,0,org,0.755,0.6478838
253,8,1,fake,0.5828571428571429,0.7535789
253,8,1,org,0.8614285714285715,0.7535789
253,8,2,org,0.6,0.625724
253,14,0,fake,0.51,0.8127022
254,4,0,fake,0.55,0.71888864
254,4,1,fake,0.8000000000000002,0.94029975
254,6,1,fake,0.9324999999999999,0.641386
254,7,0,fake,0.45,0.60849476
254,7,1,fake,0.6,0.6694872
254,9,0,org,0.5633333333333334,0.67702514
254,18,0,fake,0.746,0.6725452
254,18,1,fake,0.8457142857142856,0.75691974
255,6,0,fake,0.34,0.5193554
255,6,0,org,0.26,0.5193554
255,6,1,fake,0.2742857142857143,0.3454829
255,6,1,org,0.25,0.3454829
255,7,0,fake,0.9,0.60908794
255,7,1,fake,0.715,0.45883793
255,10,0,fake,0.6125,0.48135453
255,13,0,fake,0.8725,0.6065321
255,18,0,fake,0.23,0.5103904
255,18,0,org,0.23,0.5103904
256,6,0,fake,0.9225,0.9020572
256,6,0,org,0.86,0.9020572
256,6,1,fake,0.9899999999999999,0.8042308
256,6,1,org,0.8675,0.8042308
256,6,2,fake,0.9816666666666666,0.8561666
256,6,2,org,0.7600000000000001,0.8561666
256,9,0,fake,0.935,0.8543374
256,9,2,fake,0.91,0.8610567
257,6,0,fake,0.42750000000000005,0.74053955
257,6,0,org,0.9475,0.74053955
257,6,1,fake,0.8275,0.8126263
257,6,1,org,0.975,0.8126263
257,6,2,fake,0.8688888888888889,0.7720267
257,6,2,org,0.84,0.7720267
257,7,1,fake,0.9225,0.87187105
257,8,0,org,0.8933333333333333,0.6773633
257,8,2,org,0.6,0.74464464
257,11,0,fake,0.7933333333333333,0.82398367
257,11,2,fake,0.91,0.8488126
257,12,0,fake,0.86,0.8830689
258,6,2,org,0.42,0.48409623
258,7,0,fake,0.6825,0.4644618
258,7,1,fake,0.5925,0.52604103
258,7,2,fake,0.46,0.2520897
258,8,1,fake,0.415,0.71660703
258,8,2,fake,0.4,0.4907046
258,9,0,fake,0.604,0.67536175
258,9,2,fake,0.44,0.51192456
259,5,0,fake,0.5820000000000001,0.5506852
259,6,1,org,0.45000000000000007,0.6719988
259,6,2,fake,0.5,0.5453495
259,7,0,fake,0.9425,0.79852927
259,7,1,fake,0.945,0.7917936
259,7,1,org,0.66,0.7917936
259,7,2,fake,0.92,0.65159744
259,7,2,org,0.52,0.65159744
259,10,0,fake,0.7933333333333333,0.6358743
259,10,2,fake,0.93,0.661796
259,13,0,fake,0.83,0.8041298
259,19,0,fake,0.6666666666666666,0.72479427
259,19,1,fake,1.0,0.81783557
260,6,2,org,0.62,0.7155302
260,7,0,fake,0.79,0.65993774
260,7,1,fake,0.78,0.59615314
260,10,0,fake,0.635,0.6795776
260,11,0,fake,0.6679999999999998,0.69599366
260,11,2,fake,0.51,0.6375421
260,14,0,fake,0.905,0.74528694
260,16,0,fake,0.6859999999999999,0.7225926
260,16,1,fake,0.7671428571428571,0.72309136
261,6,0,org,0.86,0.83093417
261,6,1,fake,0.7600000000000001,0.81128883
261,6,1,org,0.7033333333333333,0.81128883
261,7,0,fake,0.68,0.8505441
261,7,1,fake,0.7675,0.8804582
261,7,2,fake,0.66,0.7034335
261,8,0,fake,0.9483333333333331,0.71300435
261,8,2,fake,0.82,0.71360976
261,17,0,org,0.612,0.74007577
261,17,1,org,0.9171428571428573,0.8803491
262,6,0,fake,0.8466666666666667,0.7321893
262,6,0,org,0.695,0.7321893
262,6,1,org,0.6625,0.7249998
262,6,2,fake,0.8000000000000002,0.5677651
262,8,1,fake,0.97,0.8307768
262,16,1,fake,0.85,0.92000157
262,17,0,fake,0.48,0.7707082
263,6,0,org,0.875,0.81408286
263,6,1,fake,0.6999999999999998,0.85533017
263,6,1,org,0.88,0.85533017
263,6,2,org,0.82,0.77748644
263,7,0,fake,0.835,0.9370309
263,7,2,fake,0.92,0.86152625
263,8,0,fake,0.8727777777777779,0.808452
263,8,1,fake,0.9007142857142858,0.8993122
263,8,2,fake,0.6649999999999999,0.8089467
263,9,0,fake,0.9583333333333331,0.8958652
264,2,0,fake,0.65,0.8188908
264,6,0,org,0.815,0.84569377
264,6,1,org,0.8,0.81204146
264,6,2,org,0.78,0.74038434
264,7,0,fake,0.8525,0.75382864
264,7,1,fake,0.8392857142857143,0.7014788
264,7,2,fake,0.52,0.59274274
264,9,0,fake,0.6816666666666668,0.7465037
264,9,2,fake,0.6516666666666667,0.6572398
264,19,0,fake,0.6666666666666666,0.8623859
264,19,1,fake,0.9,1.0072651
265,6,0,fake,0.7725,0.6257299
265,6,0,org,0.42,0.6257299
265,6,1,fake,0.82,0.67540723
265,6,1,org,0.42000000000000004,0.67540723
265,6,2,org,0.18,0.49361387
265,8,0,fake,0.5579999999999999,0.6598841
265,8,1,fake,0.5828571428571429,0.761739
265,16,0,fake,0.78,0.70417464
265,16,1,fake,0.96,0.8350845
265,17,0,fake,0.494,0.6751143
265,17,0,org,0.726,0.6751143
265,17,1,fake,0.7366666666666667,0.7854631
266,6,0,fake,0.73,0.84990185
266,6,0,org,0.94,0.84990185
266,6,1,org,0.79,0.7773766
266,7,0,fake,0.98,0.8892964
266,7,0,org,0.9399999999999998,0.8892964
266,7,1,fake,0.715,0.8646162
266,7,2,fake,0.98,0.713493
266,9,0,fake,0.8833333333333334,0.8465048
266,9,2,fake,0.91,0.7771282
266,10,0,fake,0.815,0.7568086
266,10,2,fake,0.82,0.82767487
266,16,1,fake,0.7914285714285714,0.8994955
266,18,0,fake,0.9740000000000001,0.79880834
266,18,1,fake,1.0,0.8353187
267,2,1,fake,0.4,0.74903405
267,3,0,fake,0.68,0.58633155
267,3,1,fake,0.4,0.59950364
267,6,0,org,0.55,0.7024301
267,6,1,org,0.325,0.60453653
267,6,2,org,0.24000000000000002,0.6289423
267,7,0,fake,0.9683333333333333,0.70020986
267,7,1,fake,0.7258333333333334,0.6233965
267,13,0,org,0.7266666666666667,0.9290471
267,17,0,fake,0.878,0.7773943
267,17,1,fake,0.8785714285714286,0.7663598
268,6,0,fake,0.9625,0.72004545
268,6,0,org,0.66,0.72004545
268,6,1,org,0.495,0.65588427
268,6,2,fake,1.0,0.620341
268,7,1,org,0.67,0.8216332
268,8,0,fake,0.68,0.78743994
268,8,1,fake,0.76,0.8118837
268,8,2,fake,0.42,0.5629984
268,9,0,org,0.545,0.6486264
268,9,2,fake,0.91,0.5764503
268,9,2,org,0.38,0.5764503
268,16,0,fake,0.76,0.869152
268,17,0,fake,0.6779999999999999,0.72100776
268,17,1,fake,0.5583333333333333,0.69387627
269,6,0,org,0.815,0.76837933
269,6,1,org,0.665,0.771044
269,7,0,fake,0.813,0.7463342
269,7,1,fake,0.7375,0.7545303
269,7,2,fake,0.9,0.68265843
269,12,0,org,0.855,1.0356791
269,17,0,fake,0.868,0.7967971
269,17,1,fake,0.8957142857142857,0.87892425
270,6,0,fake,0.7333333333333333,0.5482223
270,6,0,org,0.59,0.5482223
270,6,1,fake,0.5775,0.59554887
270,6,1,org,0.48750000000000004,0.59554887
270,6,2,fake,0.46,0.47119218
270,7,0,fake,0.59,0.51592225
270,7,1,fake,0.48666666666666664,0.53140783
270,8,0,fake,0.586,0.66106415
270,8,2,fake,0.6,0.5025015
271,6,0,fake,0.64,0.72351193
271,6,0,org,0.8975,0.72351193
271,6,1,fake,0.9325,0.7192769
271,6,1,org,0.8525,0.7192769
271,6,2,org,0.86,0.73513794
271,7,0,fake,0.22,0.76297593
271,7,1,fake,0.29,0.80576557
271,9,0,fake,0.68,0.7532675
271,18,0,fake,0.58,0.77626747
271,18,1,fake,0.86,0.845982
272,3,0,fake,0.67,0.73163474
272,3,1,fake,1.0,0.83794063
272,4,0,fake,0.6883333333333332,0.75866675
272,4,1,fake,0.85,0.96830934
272,6,0,fake,0.86,0.8586852
272,6,1,fake,0.7033333333333333,0.8193874
272,6,1,org,0.6999999999999998,0.8193874
272,7,0,fake,0.83,0.82171655
272,7,0,org,0.68,0.82171655
272,7,1,fake,0.915,0.7996374
272,7,1,org,0.7675,0.7996374
272,7,2,fake,0.94,0.70792836
272,7,2,org,0.66,0.70792836
272,9,0,fake,0.8266666666666667,0.7347516
272,9,2,fake,1.0,0.7253999
272,17,0,fake,0.612,0.7770494
272,17,1,fake,0.9171428571428573,0.8981526
273,6,0,fake,1.0,0.8030137
273,6,0,org,0.5425,0.8030137
273,6,1,fake,0.975,0.7635011
273,6,1,org,0.655,0.7635011
273,6,2,fake,1.0,0.7451961
273,6,2,org,0.56,0.7451961
273,7,0,fake,0.7033333333333333,0.7989527
273,7,1,fake,0.8933333333333333,0.75051296
273,7,2,fake,0.54,0.7177481
273,9,0,fake,0.6249166666666667,0.6800106
273,9,2,fake,0.5842857142857143,0.6078353
274,6,0,fake,0.54,0.43093583
274,6,0,org,0.54,0.43093583
274,6,1,fake,0.33555555555555555,0.5050153
274,6,1,org,0.3033333333333333,0.5050153
274,7,1,fake,0.28437500000000004,0.58298993
274,7,1,org,0.1925,0.58298993
274,8,0,fake,0.5683333333333334,0.43004647
274,8,1,fake,0.5828571428571429,0.54139566
274,8,2,fake,0.4,0.247419
274,12,0,fake,0.8025,0.8415936
275,6,0,fake,0.9368055555555556,0.6866981
275,6,0,org,0.5225,0.6866981
275,6,1,fake,0.7321875,0.6476666
275,6,2,fake,0.6914285714285714,0.72435224
275,6,2,org,0.38,0.72435224
275,7,1,fake,0.6025,0.53607243
275,7,2,fake,0.48,0.57569873
275,13,0,org,0.8725000000000002,0.9331431
276,6,0,org,0.71,0.704798
276,6,1,org,0.65,0.7315253
276,6,2,org,0.68,0.6864222
276,7,0,fake,0.73625,0.77407944
276,7,1,fake,0.7333333333333333,0.7982249
276,7,2,fake,0.73,0.7148613
276,9,0,fake,0.7982916666666666,0.718879
276,9,2,fake,0.51,0.6213628
276,10,0,fake,0.755,0.6717577
276,10,2,fake,0.7600000000000001,0.73340726
277,6,0,org,0.215,0.59968966
277,7,0,fake,0.7875,0.63190866
277,7,1,fake,0.86,0.6604941
277,7,2,fake,0.7799999999999999,0.5719479
277,8,0,fake,0.34,0.63008654
277,8,0,org,0.4683333333333334,0.63008654
277,8,1,fake,0.7525,0.6684638
277,8,2,org,0.33,0.46163923
277,9,0,fake,0.42000000000000004,0.5284871
277,11,0,fake,0.71,0.70214796
277,11,2,fake,0.82,0.5402856
278,6,0,fake,0.75,0.64174044
278,6,1,fake,0.9049999999999999,0.6701814
278,6,2,fake,0.94,0.7846033
278,6,2,org,0.88,0.7846033
278,7,0,fake,0.705,0.76312613
278,7,1,fake,0.7174999999999999,0.79775774
278,7,2,fake,0.66,0.90165454
278,8,0,fake,0.5216666666666666,0.6660178
278,8,1,fake,0.52,0.7715188
278,10,0,fake,0.7866666666666667,0.7294654
278,14,0,org,0.855,0.7937931
279,2,0,fake,0.52,0.6656017
279,2,1,fake,0.2,0.71934474
279,3,0,fake,0.52,0.6196909
279,5,0,fake,1.0,0.6839684
279,6,0,org,0.85,0.71280825
279,6,1,org,0.46,0.61557686
279,7,0,fake,0.6975,0.5960106
279,7,2,fake,0.28,0.42208362
279,9,0,org,0.8783333333333333,0.6777302
279,9,2,org,0.64,0.68854904
279,10,0,fake,0.705,0.7191844
279,10,2,fake,0.78,0.7543856
279,11,0,fake,0.6679999999999999,0.66519666
279,11,2,fake,0.51,0.49384907
280,6,0,org,0.7125,0.7803462
280,6,1,fake,0.70375,0.7395952
280,6,1,org,0.8275,0.7395952
280,6,2,fake,0.94,0.8651361
280,6,2,org,0.96,0.8651361
280,7,0,fake,0.705,0.6544131
280,7,1,fake,0.5825,0.59995747
280,7,2,fake,0.8,0.7207513
280,8,0,fake,0.6966666666666668,0.74823165
280,8,1,fake,0.7642857142857143,0.8056107
280,10,0,fake,0.745,0.6953886
280,15,0,org,0.9259999999999999,0.94081545
281,6,0,org,0.98,0.7231295
281,6,1,org,0.9274999999999999,0.7238655
281,6,2,org,0.7200000000000001,0.6448389
281,7,0,fake,0.59,0.706605
281,7,1,fake,0.7083333333333334,0.6985681
281,7,2,fake,0.54,0.53351164
281,8,0,fake,0.648,0.8408896
281,8,1,fake,0.91,0.906208
281,8,2,fake,0.62,0.6003836
281,12,0,fake,0.8825,0.94016135
282,2,0,fake,0.765,0.6295269
282,4,0,fake,0.765,0.7494698
282,4,1,fake,1.0,0.9010911
282,6,0,org,0.59,0.551379
282,6,1,org,0.6425,0.6287501
282,6,2,org,0.54,0.5143472
282,7,0,fake,0.5066666666666666,0.5629679
282,7,1,fake,0.4166666666666667,0.61213255
282,8,0,fake,0.586,0.6707761
282,8,0,org,0.7516666666666666,0.6707761
282,8,1,org,0.77,0.79567134
282,8,2,fake,0.6,0.6780804
282,8,2,org,0.47,0.6780804
282,16,1,fake,0.845,0.7015267
283,6,1,org,0.4266666666666666,0.49932373
283,7,0,fake,0.6466666666666667,0.63737464
283,7,0,org,0.685,0.63737464
283,7,1,org,0.4266666666666666,0.5421833
283,7,2,fake,0.44000000000000006,0.44305408
283,8,0,fake,0.6356410256410255,0.61728954
284,6,0,org,0.7400000000000001,0.70623887
284,6,1,fake,0.4,0.7050832
284,6,1,org,0.6866666666666668,0.7050832
284,6,2,org,0.74,0.7426374
284,7,0,fake,0.788125,0.68346155
284,7,1,fake,0.6255555555555556,0.66448545
284,11,0,fake,0.8619999999999999,0.7684775
284,11,2,fake,0.49,0.6217333
284,16,0,fake,0.8775,0.876174
284,16,1,fake,0.94,0.91009134
285,6,0,fake,0.26,0.3622259
285,6,0,org,0.26,0.3622259
285,6,1,fake,0.21781250000000002,0.2791442
285,6,1,org,0.13500000000000004,0.2791442
285,13,0,fake,0.73,0.45924518
286,6,0,org,0.77,0.76400995
286,6,1,fake,0.62,0.7398581
286,6,1,org,0.58,0.7398581
286,6,2,fake,0.5,0.6493339
286,7,0,fake,0.7033333333333333,0.8015208
286,7,0,org,0.8466666666666667,0.8015208
286,7,1,fake,0.8222222222222223,0.7792873
286,7,1,org,0.8566666666666667,0.7792873
286,7,2,fake,0.54,0.68185985
286,9,0,fake,0.6600476190476191,0.6911505
286,9,2,fake,0.575,0.5518136
286,13,0,fake,0.83,0.9159926
287,6,1,org,0.4,0.8139812
287,7,0,fake,0.954,0.78559864
287,7,1,fake,0.9708333333333334,0.7278726
287,7,2,fake,1.0,0.75994253
287,9,0,fake,0.64,0.9281256
287,11,2,fake,0.62,0.7066852
287,16,0,org,0.8775000000000001,1.0228596
287,16,1,org,0.94,1.0357296
288,6,0,fake,0.98,0.73713213
288,6,0,org,0.86,0.73713213
288,6,1,fake,0.7433333333333333,0.7262852
288,6,1,org,0.71,0.7262852
288,6,2,fake,0.5,0.5282076
288,7,0,org,0.8033333333333332,0.8652718
288,7,1,fake,0.7733333333333333,0.90673125
288,7,1,org,0.71,0.90673125
288,7,2,fake,0.64,0.67701626
288,7,2,org,0.6,0.67701626
288,8,0,org,0.5316666666666666,0.8048315
288,8,1,org,0.7200000000000001,0.8484566
288,8,2,org,0.42,0.5575927
288,13,0,fake,0.8299999999999998,0.8515935
288,14,0,fake,0.9125,0.9502132
289,6,0,org,0.7725,0.72353745
289,6,1,fake,0.71,0.76840657
289,6,1,org,0.82,0.76840657
289,6,2,fake,0.66,0.6137263
289,7,0,fake,0.6935714285714285,0.8133066
289,7,1,fake,0.89875,0.8917232
289,11,0,fake,0.7,0.8589872
290,2,0,fake,0.765,0.7643217
290,4,0,fake,0.765,0.7481549
290,4,1,fake,1.0,0.90851533
290,6,0,org,0.6,0.64191955
290,6,2,org,0.64,0.6615943
290,7,0,fake,0.716,0.6459633
290,7,1,fake,0.6141666666666666,0.63936114
290,7,2,fake,0.78,0.56658393
290,12,0,fake,0.8525,0.8289224
291,6,0,org,0.84,0.7964084
291,6,2,org,0.7,0.7180213
291,7,0,fake,0.7816666666666666,0.84181756
291,7,1,fake,0.842,0.8404685
291,7,2,fake,0.645,0.774364
291,8,1,fake,0.8833333333333333,0.7407273
291,9,0,fake,0.8249999999999998,0.7145601
291,10,2,fake,0.62,0.8370526
291,11,0,fake,0.7933333333333333,0.845358
291,11,2,fake,0.82,0.643564
292,6,0,fake,0.835,0.6688832
292,6,0,org,0.82,0.6688832
292,6,1,fake,0.8100000000000002,0.69759846
292,6,1,org,0.825,0.69759846
292,6,2,fake,0.68,0.62241876
292,6,2,org,0.6,0.62241876
292,7,0,fake,0.615,0.62881386
292,7,1,fake,0.576,0.63159806
292,8,0,fake,0.65,0.7662659
292,8,1,fake,0.7375,0.8703693
292,9,0,fake,0.48833333333333334,0.77109
292,9,2,fake,0.51,0.63480735
293,6,0,fake,0.6225,0.73443866
293,6,0,org,0.6225,0.73443866
293,6,1,fake,0.8049999999999999,0.6556151
293,6,1,org,0.7,0.6556151
293,6,2,fake,0.34,0.5622034
293,6,2,org,0.34,0.5622034
293,8,0,fake,0.77,0.7667383
293,8,1,fake,0.735,0.7767389
293,8,2,fake,0.33,0.5608081
293,18,0,fake,0.88,0.7391518
293,18,1,fake,0.9342857142857145,0.7840756
294,6,0,org,0.565,0.6504493
294,6,1,org,0.545,0.6004076
294,6,2,org,0.24,0.48215133
294,7,0,fake,0.8074999999999999,0.6760124
294,7,1,fake,0.8425,0.63398886
294,7,2,fake,0.66,0.45832253
294,8,0,fake,0.77,0.6908704
294,8,1,fake,0.735,0.71536684
294,8,2,fake,0.33,0.41459176
294,12,0,org,0.8225000000000001,0.81338584
294,16,0,fake,0.63,0.663463
294,17,0,fake,0.43200000000000005,0.48377687
295,6,1,org,0.4733333333333334,0.6232916
295,6,2,org,0.56,0.5764077
295,7,0,fake,0.7096969696969697,0.65938234
295,7,1,fake,0.7076666666666667,0.6535344
295,7,2,fake,0.54,0.5524827
295,8,0,fake,0.65,0.67544496
295,8,0,org,0.6583333333333333,0.67544496
295,8,1,fake,0.7375,0.7624805
295,8,1,org,0.6228571428571429,0.7624805
295,8,2,org,0.42,0.65682554
295,9,0,fake,0.51775,0.6426468
295,9,2,fake,0.51,0.50389266
295,12,0,fake,0.8525,0.82505083
296,6,0,org,0.53,0.65294737
296,6,1,org,0.6725,0.6381771
296,7,0,fake,0.59,0.6612262
296,7,1,fake,0.525,0.6633624
296,8,0,fake,0.7776000000000001,0.73013306
296,8,1,fake,0.7891836734693879,0.7647202
296,8,2,fake,0.57,0.4898185
297,6,0,fake,0.9175,0.77141166
297,6,0,org,0.6125,0.77141166
297,6,1,fake,0.895,0.7457836
297,6,2,fake,0.76,0.68213207
297,7,1,fake,0.78,0.74539876
297,8,0,fake,0.7040000000000001,0.74854374
297,8,1,fake,0.9066666666666666,0.7619731
297,8,2,fake,0.5549999999999999,0.5993339
297,11,0,fake,0.75,0.7485945
298,6,0,fake,0.9775,0.8383217
298,6,0,org,0.7733333333333333,0.8383217
298,6,1,fake,0.99,0.72361803
298,6,1,org,0.5525,0.72361803
298,6,2,fake,1.0,0.7634828
298,6,2,org,0.74,0.7634828
298,7,1,fake,1.0,0.70569515
298,8,0,fake,0.665,0.8882922
298,8,1,fake,0.5975,0.90159214
298,8,2,fake,0.56,0.8105804
298,9,0,fake,0.6816666666666668,0.700425
298,9,2,fake,0.64,0.6681737
299,6,0,fake,0.75,0.7769464
299,6,0,org,0.96,0.7769464
299,6,1,fake,0.905,0.8267431
299,6,1,org,0.935,0.8267431
299,6,2,fake,0.9399999999999998,0.8290458
299,6,2,org,0.9400000000000001,0.8290458
299,7,0,fake,0.7872222222222222,0.8711836
299,7,1,fake,0.7333333333333333,0.9159275
299,7,2,fake,0.885,0.88174045
299,9,0,fake,0.606,0.78954154
299,9,2,fake,0.51,0.7173902
300,6,0,fake,0.73,0.71712506
300,6,0,org,0.84,0.71712506
300,6,1,fake,0.6,0.6361156
300,7,0,fake,0.76,0.77579975
300,10,2,fake,0.49000000000000005,0.6130109
300,16,1,fake,0.7914285714285714,0.74297535
300,18,0,fake,0.616,0.6729144
300,18,1,fake,0.67,0.6872247
301,6,1,org,0.7875,0.7846967
301,7,0,fake,0.7975,0.8101716
301,7,1,fake,0.861,0.85375756
301,7,2,fake,0.668888888888889,0.7069524
301,11,0,fake,0.71,0.8822552
301,11,2,fake,0.82,0.717945
301,13,0,fake,0.9075000000000001,0.74170816
302,6,0,fake,0.73,0.8647684
302,6,0,org,0.98,0.8647684
302,6,1,fake,0.6,0.80242956
302,6,1,org,0.9,0.80242956
302,7,0,fake,0.7799999999999999,0.82194185
302,7,0,org,0.7866666666666667,0.82194185
302,7,1,fake,0.8464285714285715,0.7783333
302,7,1,org,0.9125,0.7783333
302,7,2,fake,0.9,0.6489133
302,9,0,fake,0.795,0.87404263
302,14,0,fake,0.905,0.8227198
302,16,1,fake,0.7914285714285714,0.8892145
303,2,0,fake,0.695,0.90468824
303,2,1,fake,1.0,1.0577393
303,3,0,fake,0.695,0.8556151
303,3,1,fake,1.0,0.9642737
303,6,0,fake,0.8466666666666667,0.90472066
303,6,0,org,0.9275000000000001,0.90472066
303,6,1,org,0.9675,0.8884124
303,6,2,fake,0.8,0.83810395
303,6,2,org,0.9800000000000001,0.83810395
303,7,0,fake,0.83,0.84782314
303,7,1,fake,0.915,0.8524606
303,7,2,fake,0.9399999999999998,0.71693975
303,9,0,fake,0.8266666666666667,0.92339206
303,9,2,fake,1.0,0.91924876
304,6,0,org,0.6075,0.76355386
304,6,1,fake,0.6833333333333332,0.691115
304,6,1,org,0.47,0.691115
304,7,0,fake,0.9439999999999997,0.77419853
304,7,1,fake,0.9097500000000001,0.75403565
304,7,2,fake,0.8119999999999999,0.7319563
304,9,0,fake,0.736,0.7267895
304,9,2,fake,0.82,0.79071265
305,3,0,fake,0.565,0.8286447
305,3,1,fake,1.0,0.9231087
305,5,0,fake,0.73,0.86888564
305,6,0,org,0.9325,0.9164411
305,6,2,org,0.96,0.77191997
305,7,0,fake,0.965,0.885182
305,7,1,fake,0.78,0.8676288
305,7,2,fake,0.98,0.6373309
305,8,0,org,0.87,0.81178445
305,8,1,org,0.9116666666666668,0.8596815
305,8,2,org,0.71,0.7169615
305,9,0,fake,0.93,0.9153897
305,14,0,fake,0.905,0.924402
305,18,0,fake,0.9740000000000001,0.85265726
305,18,1,fake,1.0,0.9562886
306,6,0,org,0.5925,0.7331057
306,6,1,org,0.3925,0.7419344
306,6,2,org,0.56,0.8244139
306,7,0,fake,0.91125,0.72120005
306,7,1,fake,0.9585714285714285,0.7467242
306,7,2,fake,1.0,0.75990313
306,8,0,fake,0.6666666666666667,0.75830376
306,8,1,fake,0.64,0.8308268
306,8,2,fake,0.67,0.67096007
306,11,0,fake,0.89,0.76511383
306,11,2,fake,0.96,0.68412334
307,6,0,fake,0.2633333333333333,0.5707362
307,6,0,org,0.2633333333333333,0.5707362
307,6,1,fake,0.4866666666666666,0.5766606
307,6,1,org,0.4866666666666665,0.5766606
307,8,0,fake,0.745,0.46755272
307,8,1,fake,0.5919642857142856,0.51753855
307,8,2,fake,0.47777777777777775,0.33694062
308,6,0,fake,0.75,0.77184474
308,6,1,fake,0.905,0.8311015
308,6,1,org,1.0,0.8311015
308,6,2,fake,0.94,0.8260653
308,6,2,org,0.94,0.8260653
308,7,0,fake,0.835,0.9243896
308,7,2,fake,0.92,0.9698075
308,9,0,fake,0.9583333333333333,0.8633695
308,15,0,fake,0.4633333333333334,0.79272896
308,17,0,fake,0.84,0.9522437
308,17,1,fake,0.84,1.0272062
308,18,1,fake,0.7714285714285714,1.0346754
309,6,1,org,0.485,0.6669135
309,6,2,org,0.44,0.61526585
309,7,2,fake,0.76,0.62020457
309,8,0,fake,0.75,0.6147259
309,8,1,fake,0.6764935064935065,0.64400995
309,8,2,fake,0.4981818181818181,0.52042997
310,6,0,org,0.56,0.61689353
310,6,1,org,0.39333333333333337,0.56357247
310,7,0,fake,0.712037037037037,0.65569186
310,7,2,fake,0.5533333333333333,0.49769136
310,8,0,fake,0.6999999999999998,0.6023066
310,8,1,fake,0.47714285714285715,0.5976121
310,8,2,fake,0.56,0.34941444
310,9,0,fake,0.7633333333333333,0.639697
310,10,0,fake,0.8683333333333333,0.6902046
310,10,2,fake,0.62,0.6268926
311,6,0,fake,0.81,0.7697719
311,6,0,org,0.78,0.7697719
311,6,1,fake,0.7597619047619047,0.7716367
311,6,1,org,0.8433333333333332,0.7716367
311,8,0,fake,0.5183333333333333,0.6784911
311,8,2,fake,0.58,0.686155
311,17,0,fake,0.612,0.6864655
311,17,1,fake,0.9171428571428573,0.84440136
312,3,1,fake,0.9,0.9176408
312,5,0,fake,0.7,0.73591673
312,6,0,org,0.96,0.73309445
312,6,1,org,0.8766666666666667,0.7625554
312,6,2,org,0.8,0.67155147
312,8,0,fake,0.68,0.720791
312,8,2,fake,0.4,0.57799625
312,20,0,fake,0.8433333333333333,0.8505358
312,20,1,fake,0.8666666666666667,0.94663537
313,2,0,fake,0.838,0.78410274
313,4,0,fake,0.74,0.7889558
313,6,0,org,0.8725000000000002,0.8041074
313,6,2,org,0.74,0.6924288
313,7,0,fake,0.82,0.84373546
313,7,1,fake,0.7775757575757575,0.7651012
313,7,2,fake,0.64,0.74574363
313,14,0,fake,0.9125,0.93806005
313,16,0,org,0.8459999999999999,0.85956466
313,16,1,org,0.8957142857142857,0.8313974
314,6,0,org,0.6225,0.5935818
314,6,1,org,0.3875,0.59702265
314,7,0,fake,0.8725,0.7820038
314,7,2,fake,0.74,0.7315157
314,8,0,fake,0.87,0.6535847
314,8,1,fake,0.8671428571428571,0.702139
314,8,2,fake,0.6,0.5139481
314,16,0,fake,0.76,0.712474
314,17,0,fake,0.6779999999999999,0.6010606
314,17,1,fake,0.5583333333333333,0.64279926
315,2,0,fake,0.745,0.7058109
315,3,1,fake,0.9,0.87433374
315,4,0,fake,0.7975,0.812354
315,5,0,fake,0.7,0.69100064
315,6,0,org,0.795,0.7186565
315,6,1,org,0.6775,0.7294761
315,6,2,org,0.56,0.5723403
315,12,0,org,0.8550000000000001,0.94905674
315,20,0,fake,0.8433333333333333,0.7908078
315,20,1,fake,0.8666666666666667,0.8912225
316,6,0,org,0.755,0.824771
316,6,1,org,0.7874999999999999,0.7379761
316,6,2,org,0.84,0.76763695
316,7,0,fake,0.8146153846153846,0.8515279
316,7,1,fake,0.79125,0.8032831
316,7,2,fake,0.6466666666666666,0.79419106
316,9,0,fake,0.795,0.7557416
316,9,2,fake,0.76,0.7803034
316,16,0,fake,0.83,0.85567075
316,16,1,fake,0.7914285714285714,0.8667978
