student,module,test,dtype,score,pred
616,6,1,org,0.6075,0.520118
616,6,2,org,0.66,0.5981803
616,16,0,org,0.88,0.5966872
616,16,1,org,0.7857142857142857,0.68784827
617,6,1,fake,0.38,0.5482277
617,6,1,org,0.37999999999999995,0.5482277
617,7,0,fake,0.655,0.6309942
617,7,0,org,0.655,0.6309942
617,7,1,fake,0.75375,0.59176993
617,7,1,org,0.5075,0.59176993
617,7,2,fake,0.46,0.60353696
617,7,2,org,0.46,0.60353696
617,12,0,fake,0.825,0.7387732
617,12,0,org,0.825,0.7387732
618,6,0,org,0.59,0.42602548
618,6,2,org,0.44,0.4092879
618,16,0,org,0.848,0.47338796
618,16,1,org,0.91,0.5284072
619,8,0,fake,0.885,0.54680943
619,12,0,org,0.84,0.64788985
619,18,1,fake,1.0,0.6905453
620,6,0,org,0.665,0.40540624
620,6,1,org,0.7775,0.43422723
620,16,0,org,0.662,0.5470826
620,16,1,org,0.6428571428571429,0.62263703
621,6,0,org,0.0,0.35334894
621,6,1,org,0.0,0.34829625
621,12,0,org,0.6275,0.37700105
622,6,1,org,0.74,0.5726971
622,6,2,fake,0.48,0.5655215
622,6,2,org,0.7799999999999999,0.5655215
622,7,0,fake,0.9799999999999999,0.7893302
622,9,0,org,0.8583333333333333,0.6049308
622,9,2,org,0.78,0.54102206
622,13,0,fake,0.905,0.8682308
623,6,0,org,0.905,0.58260477
623,6,1,org,0.8249999999999998,0.59419596
623,6,2,org,0.92,0.5135615
623,8,0,fake,0.9066666666666668,0.63435423
623,16,0,org,0.872,0.66920674
623,16,1,org,0.8642857142857142,0.69317126
624,6,0,org,0.8450000000000001,0.4779501
624,6,1,org,0.6525,0.5597731
624,8,0,fake,0.885,0.4475369
624,8,1,fake,0.6625,0.5387689
625,6,1,org,0.88,0.60348475
625,6,2,org,0.72,0.59821624
625,7,1,fake,1.0,0.60193825
625,8,2,fake,0.62,0.61668533
625,12,0,org,0.8675,0.7314718
626,6,0,org,0.8075,0.6260101
626,6,1,org,0.6725,0.6231934
626,6,2,org,0.9,0.64131314
626,8,0,fake,0.9066666666666668,0.62636757
626,12,0,org,0.7875,0.716406
626,18,1,fake,0.9885714285714287,0.7400557
627,6,0,org,0.95,0.6814851
627,6,1,org,0.975,0.65328395
627,6,2,org,0.98,0.7152039
627,8,0,fake,0.865111111111111,0.6829877
628,6,0,org,0.66,0.44222736
628,6,1,org,0.52,0.37606275
628,7,1,org,0.56,0.41319707
628,10,0,org,0.5766666666666665,0.37082767
629,6,1,org,0.65,0.5561805
629,6,2,org,0.6,0.5296302
629,8,0,fake,0.8333333333333333,0.6582767
629,12,0,org,0.9275,0.597526
630,6,0,fake,0.5875,0.43018073
630,6,0,org,0.5875,0.43018073
630,6,1,fake,0.43333333333333335,0.37187278
630,6,1,org,0.43333333333333335,0.37187278
630,16,0,fake,0.924,0.48025393
630,16,0,org,0.9239999999999999,0.48025393
630,16,1,fake,0.5614285714285715,0.41074696
630,16,1,org,0.5614285714285715,0.41074696
631,6,0,org,0.4,0.5726241
631,6,1,org,0.5,0.42979324
631,6,2,fake,0.48,0.49714082
631,7,1,org,0.7975,0.48107588
631,7,2,org,0.52,0.64380646
631,13,0,fake,0.905,0.68395954
631,16,1,org,0.8242857142857143,0.44980878
632,6,0,org,0.555,0.5310763
632,6,1,org,0.745,0.5738574
632,6,2,org,0.66,0.4574307
632,7,1,fake,0.775,0.6693273
632,15,1,fake,0.7785714285714286,0.612809
633,6,0,org,0.7525,0.6271045
633,6,1,org,0.7375,0.5970288
633,6,2,org,0.88,0.54513776
633,8,0,fake,0.885,0.6222024
633,18,1,fake,0.8433333333333333,0.7287903
634,6,1,org,0.99,0.7100208
634,6,2,org,1.0,0.6507789
634,8,0,fake,0.8333333333333333,0.69363594
634,18,1,fake,0.9885714285714287,0.78715634
635,6,1,org,0.8024999999999999,0.66840357
635,6,2,org,0.82,0.5998293
635,8,1,fake,0.735,0.74093056
635,16,0,org,0.846,0.70672077
635,16,1,org,0.8857142857142857,0.7331196
635,18,1,fake,0.9885714285714288,0.8077115
636,6,0,org,0.965,0.7352788
636,6,1,org,0.97,0.6666149
636,6,2,org,0.92,0.69357204
636,8,0,fake,0.87,0.7113668
636,13,0,org,0.945,0.85551083
637,6,0,org,0.9125,0.63190675
637,6,1,org,0.77,0.62224054
637,6,2,fake,0.82,0.71712935
637,6,2,org,0.78,0.71712935
637,8,0,fake,0.885,0.5257985
637,13,0,org,0.8725,0.6302532
638,6,0,org,0.825,0.66144407
638,6,1,org,0.86,0.5884228
638,6,2,org,0.78,0.51990867
638,7,1,fake,1.0,0.65473926
638,8,2,fake,0.62,0.4945428
639,6,1,fake,0.5,0.40501788
639,7,0,fake,0.9,0.6406956
639,7,1,fake,0.7125,0.50747347
639,7,2,fake,0.7200000000000001,0.5945779
639,8,0,fake,0.7816666666666667,0.6250483
639,8,2,fake,0.49,0.4998182
639,13,0,fake,0.83,0.6546135
640,6,0,org,0.84,0.58761525
640,6,1,org,0.81,0.60044444
640,6,2,org,0.8000000000000002,0.5167735
640,18,1,fake,0.8433333333333333,0.77640843
641,6,1,org,0.8,0.4087389
641,7,0,org,0.915,0.38104665
641,14,0,org,0.8800000000000001,0.545478
642,6,0,org,0.54,0.31876498
642,6,1,org,0.4,0.37057972
642,12,0,org,0.79,0.4328051
643,6,1,org,0.4,0.44045377
643,6,2,fake,0.48,0.50177145
643,7,1,org,0.28,0.40609112
643,12,0,org,0.905,0.6001321
643,13,0,fake,0.905,0.64654064
644,7,1,org,0.67,0.53179586
644,8,2,fake,0.62,0.5356672
644,11,0,fake,0.5333333333333333,0.6565449
644,12,0,org,0.8666666666666667,0.69501674
644,18,1,fake,0.8433333333333332,0.7029899
645,6,0,fake,0.5400000000000001,0.3681781
645,6,0,org,0.1,0.3681781
645,12,0,org,0.7075000000000001,0.5286784
645,14,0,org,0.5925,0.4355186
646,6,1,org,0.9,0.69122493
646,6,2,org,0.8,0.6002994
646,7,0,fake,0.8550000000000001,0.6603681
646,8,0,fake,0.8850000000000001,0.61122227
646,11,0,fake,0.7933333333333333,0.7303067
646,11,2,fake,0.9099999999999999,0.68642235
646,16,0,org,0.9079999999999999,0.69393706
646,16,1,org,0.9214285714285714,0.801511
647,6,1,org,0.795,0.4728909
647,6,2,org,0.82,0.52181333
647,8,0,fake,0.9066666666666668,0.5332401
648,6,0,org,0.9375,0.6384038
648,6,1,org,0.8175,0.5616218
648,6,2,org,0.7,0.5304929
648,7,1,fake,1.0,0.59159285
648,8,2,fake,0.6,0.45972565
649,6,0,org,0.5025,0.42692262
649,6,1,org,0.3925,0.45871538
649,6,2,org,0.26,0.36203545
649,9,0,org,0.6233333333333334,0.5660056
650,6,0,org,0.9825,0.6577896
650,6,1,org,0.9899999999999999,0.72345704
650,6,2,org,1.0,0.70098144
650,13,0,org,0.9724999999999999,0.7293696
650,15,1,fake,0.7785714285714286,0.8280969
651,6,1,org,0.66,0.52082753
651,6,2,org,0.38,0.40649062
651,8,2,fake,0.62,0.5018005
651,11,0,fake,0.5333333333333333,0.6513653
651,12,0,org,0.9275,0.680736
651,18,1,fake,0.8433333333333334,0.6756867
652,6,0,org,0.615,0.5073283
652,6,1,org,0.55,0.6130923
652,6,2,org,0.62,0.53546137
652,8,0,fake,0.42,0.48456594
652,9,0,org,0.7683333333333333,0.6153402
652,9,2,org,0.53,0.6146702
653,6,0,org,0.66,0.77293074
653,6,1,org,0.585,0.802114
653,7,0,fake,0.8550000000000001,0.8009136
653,9,0,org,0.644,0.73487973
653,11,0,fake,0.7933333333333333,0.8826853
653,11,2,fake,0.91,0.65815794
653,15,1,fake,0.7785714285714286,0.81652427
653,18,1,fake,1.0,0.89423513
654,6,0,org,0.9575,0.7221377
654,6,1,org,0.87,0.6914592
654,8,0,fake,0.885,0.65241176
654,18,1,fake,1.0,0.78645146
655,6,0,org,0.66,0.5721222
655,6,1,org,0.5425,0.5402972
655,6,2,org,0.78,0.61405766
655,8,0,fake,0.9066666666666668,0.5684337
655,12,0,org,0.895,0.6539079
655,18,0,fake,0.746,0.6955934
656,6,0,fake,0.6225,0.49350467
656,6,0,org,0.6225,0.49350467
656,6,1,fake,0.63,0.54662955
656,6,1,org,0.63,0.54662955
656,6,2,fake,0.62,0.47951972
656,6,2,org,0.62,0.47951972
656,12,0,fake,0.7975,0.6351504
656,12,0,org,0.7975,0.6351504
657,6,2,fake,0.8999999999999999,0.55726475
657,6,2,org,0.9,0.55726475
657,9,2,fake,0.89,0.6073476
657,9,2,org,0.89,0.6073476
658,6,0,fake,0.41666666666666663,0.34929553
658,6,0,org,0.4166666666666666,0.34929553
658,6,1,fake,0.16,0.34211627
658,6,1,org,0.16,0.34211627
658,7,0,fake,0.615,0.46947575
658,7,0,org,0.615,0.46947575
658,7,1,fake,0.64,0.43849805
658,7,1,org,0.64,0.43849805
658,12,0,fake,0.82,0.5338387
658,12,0,org,0.82,0.5338387
659,7,1,fake,0.4,0.22825867
659,7,2,fake,0.88,0.44112703
659,12,0,fake,0.855,0.44695464
660,6,0,org,0.86,0.7449356
660,6,1,org,0.8800000000000001,0.72557855
660,7,1,fake,1.0,0.7801674
660,8,0,fake,0.8333333333333333,0.75596404
660,9,0,org,0.85,0.7906228
660,15,1,fake,0.7785714285714286,0.81240237
661,6,1,org,0.2,0.4166375
661,12,0,org,0.8925,0.47173184
662,6,0,org,0.5333333333333333,0.44654885
662,6,1,org,0.44,0.43411368
662,6,2,fake,0.44,0.46532187
663,6,0,org,0.66,0.57494193
663,6,1,org,0.505,0.5945522
663,8,0,fake,0.42,0.51235735
663,12,0,org,0.7349999999999999,0.62776965
663,18,1,fake,1.0,0.66214764
664,6,0,org,0.62,0.6003255
664,7,0,fake,0.9433333333333331,0.7070758
664,7,1,org,0.7799999999999999,0.7108053
664,7,2,fake,0.7,0.66818535
665,6,1,org,0.985,0.797356
665,6,2,org,0.9,0.6503347
665,7,0,fake,0.855,0.79333717
665,8,0,fake,0.885,0.68841434
665,11,0,fake,0.7933333333333333,0.8680991
665,11,2,fake,0.9099999999999999,0.7260648
665,12,0,org,0.9650000000000001,0.8021555
665,18,1,fake,1.0,0.884653
666,6,0,org,0.9125,0.36621213
666,6,2,org,0.98,0.45969906
666,12,0,org,0.9,0.5102632
667,6,0,fake,0.24,0.3840824
667,6,0,org,0.24,0.3840824
667,6,1,fake,0.10000000000000002,0.2965338
667,6,1,org,0.10000000000000002,0.2965338
667,12,0,fake,0.7650000000000001,0.5715851
667,12,0,org,0.765,0.5715851
668,6,1,org,0.0,0.41224092
668,16,0,org,0.6633333333333333,0.5184094
668,18,0,org,0.6633333333333333,0.41781443
669,6,1,org,0.85,0.7374625
669,6,2,org,0.88,0.7153065
669,8,0,fake,0.7363333333333334,0.67386585
669,12,0,org,0.965,0.7882953
669,18,1,fake,1.0,0.8305088
670,6,0,org,0.36,0.39952984
670,6,2,org,0.26,0.41808653
670,16,0,org,0.634,0.5603594
671,6,0,fake,0.47750000000000004,0.42387712
671,6,1,fake,0.492,0.42510507
671,7,0,fake,0.32,0.39874178
671,9,0,fake,0.924,0.31417456
671,9,2,fake,0.69,0.21984732
671,12,0,fake,0.6525,0.48694992
672,6,0,org,0.67,0.5739153
672,6,1,org,0.61,0.5079993
672,6,2,fake,0.82,0.5639278
672,7,0,fake,0.9400000000000001,0.6283999
672,7,0,org,0.54,0.6283999
672,7,1,org,0.7066666666666667,0.60594976
672,7,2,org,0.44,0.6601669
672,9,0,org,0.7140000000000001,0.49036592
672,9,2,org,0.78,0.5404991
673,6,0,org,0.735,0.65212715
673,6,2,org,0.72,0.53080016
673,7,0,fake,0.855,0.6951561
673,11,0,fake,0.7933333333333333,0.78243804
673,11,2,fake,0.91,0.602322
673,18,1,fake,1.0,0.7927407
674,6,0,org,0.5,0.52697444
674,6,1,org,0.51,0.53195107
674,7,1,org,0.44000000000000006,0.49442643
674,8,2,fake,0.62,0.50215775
674,16,0,org,0.6759999999999999,0.59281105
674,16,1,org,0.7642857142857143,0.618007
674,18,1,fake,0.9885714285714287,0.65493613
675,6,0,fake,0.785,0.54293555
675,6,0,org,0.785,0.54293555
675,6,1,fake,0.38333333333333336,0.5179877
675,6,1,org,0.38333333333333336,0.5179877
675,12,0,fake,0.9274999999999999,0.62102926
675,12,0,org,0.9275,0.62102926
676,6,0,org,0.78,0.63301146
676,6,1,org,0.8350000000000001,0.6052178
676,6,2,org,0.4600000000000001,0.5712023
676,8,1,fake,0.735,0.7024175
676,8,2,fake,0.62,0.613696
677,2,0,fake,0.5933333333333334,0.69306624
677,2,1,fake,0.95,0.8108728
677,6,0,org,0.8175,0.56561005
677,6,1,org,0.78,0.62362874
677,6,2,org,0.58,0.5375298
677,8,0,fake,0.42,0.51417315
678,6,0,org,0.665,0.46936446
678,6,1,org,0.48,0.52986884
678,8,2,fake,0.6,0.6525245
678,17,0,org,0.71,0.5545765
678,18,0,org,0.57,0.5694665
679,6,0,org,0.9400000000000001,0.5046571
679,6,1,org,0.95,0.45003542
679,6,2,org,0.96,0.5231738
679,12,0,org,0.9775,0.55839044
680,6,0,org,0.705,0.7635065
680,6,1,org,0.8133333333333331,0.6564653
680,6,2,org,0.6,0.62099296
680,7,0,fake,0.98,0.8206046
680,8,0,fake,0.9066666666666668,0.7645166
680,18,1,fake,0.8433333333333334,0.79722613
681,6,0,org,0.8975,0.5748879
681,6,1,org,0.8825,0.4686584
681,7,0,fake,0.94,0.63069785
681,16,0,org,0.848,0.62441933
682,6,0,org,0.7875,0.53069735
682,6,1,org,0.7275,0.5886354
682,6,2,org,0.56,0.4499153
682,7,1,fake,0.775,0.67763484
682,15,1,fake,0.7785714285714286,0.6368996
683,6,0,org,0.9499999999999998,0.49514112
683,6,1,org,0.88,0.5442404
683,6,2,org,0.94,0.57319415
683,8,0,fake,0.42,0.4825021
684,6,0,org,0.735,0.428105
684,6,1,org,0.7925,0.45104873
684,6,2,org,0.84,0.4090472
684,16,1,org,0.9257142857142856,0.50330144
685,6,1,org,0.6125,0.380347
685,6,2,org,0.6,0.33767802
685,12,0,org,0.89,0.56723565
686,6,0,org,0.86,0.3934369
686,6,1,org,1.0,0.3406064
686,12,0,org,0.86,0.48697847
687,6,0,org,0.8474999999999999,0.64292526
687,6,1,org,0.8000000000000002,0.5897684
687,6,2,org,0.74,0.5561119
687,18,1,fake,1.0,0.63733333
688,6,0,fake,0.8187500000000001,0.7194066
688,6,1,fake,0.8692857142857143,0.58539194
688,6,2,fake,0.808,0.56239337
688,9,0,fake,0.7966666666666667,0.640319
688,9,2,fake,0.87,0.5619877
688,12,0,fake,0.9233333333333331,0.6804031
689,6,1,org,0.84,0.56225806
689,6,2,org,0.7600000000000001,0.6621519
689,8,0,fake,0.9066666666666668,0.6109513
689,12,0,org,0.8974999999999999,0.62020886
690,6,0,org,0.875,0.5514585
690,6,1,org,0.9275,0.5479061
690,6,2,org,0.96,0.46337742
690,8,2,fake,0.62,0.47943422
690,12,0,org,0.965,0.6849512
691,6,0,fake,0.27,0.5796858
691,6,0,org,0.27,0.5796858
691,6,1,fake,0.61,0.48982677
691,6,1,org,0.61,0.48982677
691,6,2,fake,0.48,0.49300045
691,12,0,fake,0.825,0.70691663
691,12,0,org,0.825,0.70691663
691,13,0,fake,0.905,0.6210885
692,6,0,org,0.59,0.41908443
692,7,1,org,0.695,0.25888383
692,7,2,org,0.46,0.32979247
693,6,0,org,0.7575,0.36663502
693,6,1,org,0.52,0.37518147
693,9,0,org,0.5983333333333334,0.46336377
693,9,2,org,0.76,0.55674875
694,6,0,org,0.5,0.32549793
694,6,1,org,0.2,0.25028127
694,9,0,org,0.6579999999999999,0.3691836
694,9,2,org,0.76,0.51833904
695,6,1,org,0.63,0.3689984
695,12,0,org,0.825,0.48185283
696,6,0,org,0.8575,0.57818574
696,6,1,org,0.8125,0.5312883
696,6,2,org,0.76,0.53725374
696,8,2,fake,0.62,0.5767204
697,6,1,org,0.8099999999999999,0.5728644
697,6,2,org,0.94,0.55982125
697,8,1,fake,0.735,0.74631125
697,16,0,org,0.85,0.6227109
697,16,1,org,0.9457142857142854,0.6162214
698,2,0,fake,0.5933333333333334,0.6046741
698,2,1,fake,0.95,0.6731229
698,6,0,org,0.4650000000000001,0.4398869
698,6,1,org,0.685,0.48907292
698,9,0,org,0.7283333333333333,0.55549
698,9,2,org,0.58,0.6154605
699,6,0,org,0.6175,0.42314222
699,6,1,org,0.7325,0.38136673
699,6,2,org,0.52,0.4445066
700,5,0,fake,0.85,0.5117264
700,6,0,org,0.54,0.43333596
700,6,1,org,0.4775,0.40592784
700,6,2,org,0.64,0.41408426
700,9,0,org,0.672,0.5422955
700,9,2,org,0.64,0.5839799
701,6,0,fake,0.8266666666666667,0.5102136
701,6,0,org,0.8266666666666667,0.5102136
701,6,2,fake,0.20000000000000004,0.33167058
701,6,2,org,0.2,0.33167058
701,13,0,fake,0.7700000000000001,0.6244043
701,13,0,org,0.77,0.6244043
702,6,0,org,0.735,0.47574145
702,6,1,org,0.6075,0.5183835
702,6,2,org,0.54,0.41025448
702,9,0,fake,0.55,0.62190115
702,9,2,org,0.56,0.48943633
703,6,0,org,0.975,0.69905615
703,6,1,org,0.9825000000000002,0.71290505
703,6,2,org,1.0,0.58962023
703,8,0,fake,0.885,0.6287726
703,18,1,fake,1.0,0.794311
704,6,0,org,0.48,0.50997645
704,6,1,org,0.5975,0.5738249
704,7,0,fake,0.8550000000000001,0.5315136
704,11,0,fake,0.7933333333333333,0.5816572
704,11,2,fake,0.9099999999999999,0.5873693
704,17,0,org,0.6625,0.51260406
704,17,1,org,0.6766666666666667,0.64263916
705,6,0,org,0.86,0.56870127
705,6,1,org,0.725,0.6457138
705,6,2,org,0.84,0.60133195
705,12,0,org,0.93,0.7431382
705,17,1,fake,0.5583333333333333,0.71232235
706,6,1,org,0.6025,0.4073598
706,6,2,org,0.86,0.5070504
706,12,0,org,0.9475000000000001,0.4832986
707,6,0,org,0.945,0.5932764
707,6,1,org,0.88,0.5639325
707,6,2,org,0.9399999999999998,0.5697248
707,9,2,org,0.87,0.5235898
708,6,0,fake,0.5325,0.581067
708,6,0,org,0.25,0.581067
708,8,1,fake,0.8285714285714286,0.70522547
708,13,0,org,0.5866666666666666,0.7037779
709,6,0,org,0.7075000000000001,0.45851552
709,6,1,org,0.8166666666666668,0.46605027
710,6,0,org,0.6625,0.56165254
710,15,1,fake,0.7785714285714286,0.7327242
710,16,0,org,0.7840000000000001,0.6960497
710,16,1,org,0.9185714285714286,0.7981121
711,6,0,org,0.74,0.631119
711,6,2,org,0.68,0.5841227
711,7,1,fake,1.0,0.7508037
711,12,0,org,0.935,0.806888
711,15,1,fake,0.7785714285714286,0.73202914
712,6,0,org,0.895,0.71970385
712,6,1,org,0.8474999999999999,0.5918404
712,6,2,fake,0.48,0.56673366
712,6,2,org,0.82,0.56673366
712,8,1,fake,0.735,0.68580973
712,13,0,fake,0.905,0.75411814
713,6,0,org,0.4749999999999999,0.35594976
713,6,1,org,0.62,0.42211524
713,9,0,org,0.6866666666666668,0.5063681
714,6,1,org,0.265,0.4671244
714,12,0,org,0.515,0.5152995
714,18,1,fake,0.9885714285714287,0.49531388
715,6,0,org,0.6575,0.6395069
715,6,1,org,0.6625,0.5977572
715,6,2,org,0.58,0.51317436
715,7,1,fake,1.0,0.64550304
715,8,2,fake,0.62,0.55115414
715,12,0,org,0.8275,0.7794769
715,18,1,fake,0.8433333333333333,0.74740934
716,6,1,org,0.685,0.50279063
716,7,0,fake,0.94,0.6821317
716,12,0,org,0.9233333333333331,0.60851943
717,6,0,fake,0.8,0.5190282
717,6,0,org,0.8,0.5190282
717,6,1,fake,0.735,0.53566027
717,6,1,org,0.735,0.53566027
717,6,2,fake,0.44,0.35671693
717,6,2,org,0.44,0.35671693
717,12,0,fake,0.97,0.7653253
717,12,0,org,0.9700000000000001,0.7653253
718,6,0,org,0.665,0.5944996
718,6,1,org,0.6275,0.56394386
718,6,2,org,0.44,0.5010375
718,13,0,org,0.8225,0.5931613
718,15,1,fake,0.7785714285714286,0.56003124
719,6,0,org,0.64,0.5420441
719,16,0,org,0.516,0.5505491
719,16,1,org,0.81,0.5367531
720,6,0,org,0.14,0.4887395
720,6,1,org,0.2,0.40378672
720,7,2,fake,0.7,0.5545072
720,12,0,org,0.795,0.5523031
721,6,1,org,0.7275,0.62103355
721,6,2,org,0.42,0.5411887
721,8,1,fake,0.735,0.7158668
721,8,2,fake,0.62,0.562672
721,12,0,org,0.91,0.74471605
722,6,0,org,0.78,0.6255703
722,6,1,org,0.84,0.7261865
722,6,2,org,0.64,0.6038822
722,8,2,fake,0.6,0.6968299
722,18,1,fake,0.9885714285714287,0.85687244
723,6,0,org,0.5175,0.44554567
723,6,1,org,0.4375,0.3314841
724,6,1,fake,0.35,0.33707833
724,6,1,org,0.35,0.33707833
724,7,1,fake,0.35,0.3181296
724,7,1,org,0.35,0.3181296
725,6,1,org,1.0,0.67936003
725,6,2,org,1.0,0.59182143
725,8,0,fake,0.8850000000000001,0.6294667
725,18,1,fake,1.0,0.71121943
726,6,2,fake,0.48,0.5001356
726,7,0,fake,0.9800000000000001,0.6854729
726,13,0,fake,0.905,0.80608046
727,6,0,org,0.78,0.7248695
727,6,1,org,0.775,0.62372375
727,6,2,fake,0.48,0.6246839
727,6,2,org,0.86,0.6246839
727,8,0,fake,0.9066666666666668,0.68659437
727,12,0,org,0.8599999999999999,0.7436548
727,13,0,fake,0.9049999999999999,0.8029826
728,6,1,org,0.7133333333333332,0.64461803
728,7,0,fake,0.8550000000000001,0.6465994
728,8,0,fake,0.885,0.58631575
728,11,0,fake,0.7933333333333333,0.7046541
728,11,2,fake,0.91,0.6480551
728,12,0,org,0.805,0.65544355
729,2,0,fake,0.5933333333333334,0.69449943
729,2,1,fake,0.95,0.8119577
729,6,0,org,0.5400000000000001,0.5079519
729,6,1,org,0.325,0.59088504
729,8,0,fake,0.42000000000000004,0.45597604
730,6,0,org,0.4125,0.50938535
730,6,1,org,0.5575,0.60292864
730,6,2,org,0.34,0.6670978
730,12,0,org,0.9,0.65441006
730,17,1,fake,0.787142857142857,0.7525146
731,6,1,org,0.7575,0.5033945
731,6,2,org,0.44,0.42990953
731,8,2,fake,0.62,0.50994974
731,9,0,org,0.91,0.5427748
731,9,2,org,0.8000000000000002,0.4362576
731,18,1,fake,0.8433333333333333,0.6464019
732,6,0,fake,0.795,0.56966966
732,6,0,org,0.795,0.56966966
732,6,2,fake,0.56,0.5424423
732,6,2,org,0.56,0.5424423
733,2,0,fake,0.5933333333333334,0.54817784
733,2,1,fake,0.95,0.4836543
733,6,0,org,0.52,0.44502154
734,6,0,org,0.585,0.53042233
734,6,1,org,0.58,0.51201296
734,6,2,org,0.66,0.47229365
734,7,1,fake,1.0,0.5146028
734,8,2,fake,0.62,0.4715044
734,12,0,org,0.8525,0.6723759
735,6,0,org,0.91,0.63451546
735,6,1,org,0.715,0.6525424
735,7,0,fake,0.855,0.65055066
735,8,0,fake,0.885,0.5955844
735,11,0,fake,0.7933333333333333,0.7224956
735,11,2,fake,0.9099999999999999,0.6540457
736,6,0,fake,0.23,0.5514974
736,6,0,org,0.23000000000000004,0.5514974
736,6,1,fake,0.315,0.4530813
736,6,1,org,0.315,0.4530813
736,8,0,fake,0.8333333333333333,0.6136849
736,13,0,fake,0.77,0.7247778
736,13,0,org,0.77,0.7247778
737,6,0,org,0.715,0.55095565
737,6,1,org,0.59,0.5456977
737,7,0,org,0.8375,0.48114577
737,7,1,org,0.8125,0.46748558
737,7,2,org,0.62,0.42989445
737,18,1,fake,0.9885714285714287,0.59705263
738,6,0,org,0.7975,0.5266244
738,6,1,org,0.5675,0.47431818
738,6,2,org,0.48000000000000004,0.3227682
739,6,0,org,0.6833333333333332,0.6415968
739,6,1,org,0.72,0.64854455
739,7,1,fake,1.0,0.69742155
739,8,0,fake,0.885,0.6358621
739,13,0,org,0.8066666666666668,0.65726423
740,6,0,fake,0.46,0.31513435
740,8,0,fake,0.8266666666666667,0.3924711
740,8,1,fake,0.8614285714285715,0.42108247
740,17,0,fake,0.5579999999999999,0.43754005
740,17,1,fake,0.82,0.46991298
741,6,1,org,0.76,0.55988103
741,6,2,org,0.96,0.553813
741,9,0,org,0.848,0.6373329
741,10,2,fake,0.62,0.76093745
741,18,1,fake,0.9885714285714287,0.66190946
742,6,2,org,0.68,0.557263
742,18,1,fake,0.9885714285714287,0.6603413
743,6,0,org,0.655,0.5963516
743,6,1,org,0.77,0.5888293
743,8,0,fake,0.8850000000000001,0.5288329
743,9,0,org,0.924,0.4738963
743,9,2,org,0.69,0.40930432
743,18,1,fake,1.0,0.68741167
744,6,0,org,0.7,0.5085936
744,6,1,org,0.2,0.48382753
744,8,1,fake,0.8285714285714286,0.6555497
744,8,2,fake,0.6,0.6513534
744,17,1,fake,0.5583333333333333,0.5442746
744,18,0,org,0.682,0.6610429
745,6,0,org,0.7375000000000002,0.52641517
745,6,1,org,0.9475000000000001,0.579377
745,6,2,org,1.0,0.4284475
745,9,2,org,0.8,0.39212623
745,17,0,fake,0.494,0.6006093
746,6,0,org,0.895,0.6472074
746,6,1,org,0.9325,0.59412897
746,6,2,org,0.74,0.58399916
746,16,0,org,0.9620000000000001,0.6870363
746,16,1,org,0.9057142857142855,0.66852224
746,18,1,fake,0.8433333333333333,0.7651611
747,6,1,org,0.8375,0.65209365
747,6,2,org,0.96,0.5689561
747,8,1,fake,0.735,0.7215714
747,13,0,org,0.8825,0.71913636
747,18,1,fake,0.9885714285714287,0.7758194
748,6,1,org,0.8025000000000001,0.63461995
748,9,0,org,0.7333333333333333,0.66861403
748,9,2,org,0.82,0.67008096
748,18,1,fake,0.9885714285714287,0.7447773
749,6,1,org,0.89,0.58326113
749,18,1,fake,0.9885714285714287,0.6535998
750,7,0,fake,0.89,0.6409657
750,7,2,fake,0.94,0.69584227
750,8,0,fake,0.15,0.49440694
750,8,1,fake,0.17,0.45361203
750,10,0,fake,0.67,0.48233852
751,6,0,org,0.9475,0.64049083
751,6,1,org,0.8549999999999999,0.56720257
751,8,0,fake,0.8333333333333333,0.6355077
751,16,0,org,0.9,0.69116724
751,16,1,org,0.9057142857142856,0.65718824
752,6,1,fake,0.5775,0.5805833
752,6,1,org,0.5775,0.5805833
752,9,0,fake,0.8540000000000001,0.6794623
752,9,0,org,0.8540000000000001,0.6794623
752,9,2,fake,0.58,0.5928663
752,9,2,org,0.58,0.5928663
752,18,1,fake,0.9885714285714287,0.65664625
753,6,0,org,0.7875,0.4826224
753,6,1,org,0.62,0.48980615
753,6,2,org,0.66,0.50995266
753,12,0,org,0.93,0.50410753
754,6,0,org,0.84,0.3533277
754,6,1,org,0.815,0.4165909
754,6,2,org,0.78,0.4141633
754,16,0,org,0.9400000000000001,0.43418732
754,16,1,org,0.9557142857142855,0.5515527
755,6,0,org,0.85,0.66032004
755,6,1,org,0.9375,0.6697538
755,8,0,fake,0.8333333333333333,0.64506483
755,9,0,org,0.848,0.73858905
755,9,2,org,1.0,0.7010882
755,18,1,fake,0.9885714285714287,0.72943
756,6,0,org,0.57,0.5074923
756,6,1,org,0.45333333333333337,0.4432282
756,6,2,fake,0.82,0.5326998
756,6,2,org,0.46,0.5326998
756,10,2,fake,0.62,0.79160345
756,12,0,org,0.885,0.5835345
757,6,0,org,0.9175,0.5795648
757,6,1,org,0.8375,0.6588555
757,6,2,org,0.88,0.4761658
757,7,1,fake,0.7775,0.83668655
757,17,1,fake,0.787142857142857,0.7487656
758,6,0,fake,0.37333333333333335,0.3676132
758,6,0,org,0.37333333333333335,0.3676132
758,6,1,fake,0.3499999999999999,0.38302964
758,6,1,org,0.3499999999999999,0.38302964
758,9,0,fake,0.5333333333333333,0.33036357
