student,module,test,dtype,score,pred
471,6,0,fake,0.62,0.45114
471,6,1,fake,0.5,0.5052148
471,7,0,fake,0.395,0.44557533
471,7,2,fake,0.46,0.40870553
471,8,0,fake,0.862,0.53025144
471,8,1,fake,0.8466666666666667,0.6591334
471,8,2,fake,0.69,0.50163954
471,9,0,fake,0.618,0.45863998
471,9,2,fake,0.38,0.35912377
472,6,0,org,0.66,0.54876316
472,6,1,org,0.585,0.66931736
472,7,0,fake,0.8550000000000001,0.5739804
472,11,0,fake,0.7933333333333333,0.67602426
472,11,2,fake,0.91,0.6393774
472,12,0,org,0.9225,0.6841286
473,6,0,fake,0.98,0.63241196
473,6,0,org,0.5566666666666665,0.63241196
473,6,1,org,0.67,0.58076185
473,8,0,org,0.5183333333333333,0.66346717
473,8,1,org,0.5257142857142857,0.6862309
473,8,2,org,0.36000000000000004,0.4677468
473,18,1,fake,0.8433333333333334,0.70593476
474,6,0,fake,0.75,0.69886404
474,6,0,org,0.9375,0.69886404
474,6,1,org,0.8725,0.6290758
474,7,0,fake,0.91,0.7309103
474,15,0,org,0.774,0.67411244
474,15,1,org,0.8514285714285714,0.6012434
475,6,0,fake,0.75,0.7244239
475,6,0,org,0.9425,0.7244239
475,6,1,org,0.9525,0.6763692
475,6,2,org,0.74,0.6160089
475,7,1,fake,1.0,0.69599783
475,7,2,fake,1.0,0.6374572
475,8,2,fake,0.62,0.6316777
476,6,0,org,0.8725,0.7543987
476,6,1,org,0.8800000000000001,0.69587904
476,6,2,org,0.74,0.63630295
476,8,2,fake,0.685,0.67469376
476,18,1,fake,0.9885714285714287,0.83270466
477,6,0,org,0.58,0.5991845
477,6,1,org,0.58,0.6293416
477,8,1,fake,0.74,0.75840753
477,10,0,fake,0.6033333333333334,0.6374923
477,13,0,org,0.86,0.63436544
477,18,1,fake,0.8433333333333333,0.80328524
478,6,0,fake,0.75,0.75086284
478,6,0,org,0.58,0.75086284
478,7,1,fake,1.0,0.78565174
478,7,2,fake,1.0,0.7283055
478,9,0,fake,0.935,0.7464242
479,7,0,fake,0.8225,0.3926463
479,7,1,fake,0.8550000000000001,0.37569064
479,7,2,fake,0.66,0.31694376
479,16,1,fake,0.51,0.5613754
479,18,0,fake,0.5875,0.5398498
479,18,1,fake,0.51,0.50973237
480,6,0,fake,0.3,0.42603728
480,6,0,org,0.3,0.42603728
480,6,1,fake,0.075,0.4288463
480,6,1,org,0.075,0.4288463
480,7,0,fake,0.41833333333333333,0.401421
480,7,0,org,0.32,0.401421
480,12,0,fake,0.6525,0.49953192
480,12,0,org,0.6525,0.49953192
481,6,0,fake,0.515,0.40060255
481,6,0,org,0.515,0.40060255
481,6,2,fake,0.26,0.40449247
481,6,2,org,0.26,0.40449247
481,10,2,fake,0.62,0.7008922
481,13,0,fake,0.8575,0.5336616
481,13,0,org,0.8575,0.5336616
482,6,0,org,0.785,0.52859455
482,6,1,org,0.5975,0.50555027
482,6,2,org,0.58,0.48854578
482,8,0,fake,0.8333333333333333,0.57982934
483,6,0,org,0.735,0.6131873
483,6,2,org,0.58,0.52490306
483,8,2,fake,0.62,0.6286095
483,13,0,org,0.9075,0.6175634
483,17,1,fake,0.5583333333333333,0.6384245
483,18,1,fake,0.8433333333333333,0.7793658
484,6,1,fake,0.6,0.6691218
484,6,1,org,0.7775,0.6691218
484,6,2,org,0.34,0.6045252
484,8,2,fake,0.51,0.50525033
484,16,0,org,0.906,0.7463625
485,6,1,fake,0.0,0.32129022
485,6,1,org,0.0,0.32129022
485,8,0,fake,0.705,0.47180372
485,8,0,org,0.705,0.47180372
485,8,2,fake,0.49,0.2832086
485,8,2,org,0.49,0.2832086
486,6,0,org,0.6775,0.5246725
486,6,2,org,0.46,0.46428365
486,7,0,fake,0.855,0.5589424
486,11,0,fake,0.7933333333333333,0.63146514
486,11,2,fake,0.91,0.509699
487,6,0,org,0.8950000000000001,0.68275523
487,6,1,fake,0.6,0.6252798
487,6,1,org,0.9,0.6252798
487,6,2,org,0.96,0.5957966
487,7,1,fake,0.78,0.68824047
487,9,0,org,0.7966666666666667,0.69446445
487,9,2,org,0.8699999999999999,0.6269542
488,6,0,fake,0.4563636363636364,0.5460168
488,6,0,org,0.34,0.5460168
488,6,1,fake,0.3,0.56486726
488,6,1,org,0.3,0.56486726
488,7,0,fake,0.605,0.61085373
488,12,0,fake,0.6674999999999999,0.7087961
488,12,0,org,0.6675,0.7087961
489,6,0,org,0.93,0.72086656
489,6,1,org,0.95,0.6478708
489,8,0,org,0.94,0.7089662
489,8,1,fake,0.735,0.7454722
489,8,1,org,0.9614285714285714,0.7454722
489,8,2,fake,0.73,0.66077495
489,8,2,org,0.82,0.66077495
490,3,0,fake,0.64,0.60177755
490,6,0,org,0.805,0.5242333
490,6,1,org,0.71,0.6003401
490,6,2,org,0.4,0.5657228
490,12,0,org,0.8875,0.70340145
491,6,1,org,0.7525,0.48954186
491,8,0,fake,0.8333333333333333,0.59886575
491,9,0,fake,0.55,0.6608804
492,6,0,fake,0.42,0.55692494
492,6,0,org,0.42000000000000004,0.55692494
492,6,1,fake,0.1,0.5207803
492,6,1,org,0.1,0.5207803
492,8,0,fake,0.4883333333333334,0.55784583
492,8,0,org,0.48833333333333334,0.55784583
492,8,2,fake,0.4699999999999999,0.51839685
492,8,2,org,0.47,0.51839685
493,6,0,org,0.9625,0.67513937
493,6,2,fake,0.8000000000000002,0.38462746
493,7,0,fake,0.9099999999999999,0.6875703
494,6,0,org,0.4600000000000001,0.56718063
494,6,1,org,0.45,0.50503695
494,7,0,fake,0.9433333333333332,0.642858
494,7,1,fake,0.975,0.6438395
494,17,0,org,0.8424999999999999,0.6551281
494,17,1,org,0.87,0.6509541
494,18,0,fake,0.746,0.64120126
495,6,0,fake,0.8738461538461538,0.78319776
495,7,1,fake,1.0,0.8488689
495,7,2,fake,1.0,0.6699063
495,8,0,org,0.45333333333333337,0.7675852
495,8,1,org,0.69,0.7995069
495,8,2,org,0.33,0.57535356
496,6,1,org,1.0,0.6112082
496,6,2,org,1.0,0.58312845
496,7,1,fake,1.0,0.6283581
496,7,2,fake,1.0,0.57848066
497,5,0,fake,0.85,0.7391857
497,6,0,org,0.53,0.71439147
497,6,1,org,0.685,0.7037003
497,6,2,org,0.56,0.73840976
497,7,1,fake,1.0,0.7607409
497,7,2,fake,1.0,0.74132335
497,8,1,org,0.91,0.6658505
497,8,2,fake,0.51,0.6368265
497,8,2,org,0.78,0.6368265
498,6,0,fake,0.75,0.6235118
498,6,0,org,0.84,0.6235118
498,6,1,org,0.6475,0.67863286
498,7,1,fake,0.775,0.7619288
498,8,0,org,0.825,0.67463434
498,8,1,org,0.83,0.7651113
498,8,2,org,0.82,0.68506956
499,6,0,org,0.6833333333333332,0.44192332
499,15,0,org,0.75,0.53817654
499,15,1,org,0.9185714285714286,0.47702092
500,6,1,org,0.6466666666666667,0.62791747
500,6,2,org,0.86,0.6759788
500,15,1,fake,0.7785714285714286,0.75365114
501,6,1,org,0.865,0.54994357
501,6,2,org,0.8,0.4603693
501,8,0,fake,0.586,0.6034092
501,8,2,fake,0.6,0.60904586
501,11,0,fake,0.5333333333333333,0.58667964
502,6,0,fake,0.26,0.5628268
502,6,0,org,0.26,0.5628268
502,6,1,fake,0.39666666666666656,0.61074126
502,6,1,org,0.39666666666666656,0.61074126
502,7,2,fake,0.56,0.6579353
502,8,0,fake,0.6659999999999999,0.45671654
502,8,0,org,0.6659999999999999,0.45671654
502,8,1,fake,0.6783333333333332,0.5405962
502,8,1,org,0.6783333333333332,0.5405962
502,8,2,fake,0.44,0.6179514
502,8,2,org,0.44,0.6179514
503,6,0,fake,0.75,0.6774614
503,6,0,org,0.92,0.6774614
503,6,1,org,0.725,0.63695866
503,7,0,fake,0.91,0.74740654
503,7,0,org,0.92,0.74740654
503,8,0,org,0.7366666666666667,0.66784966
503,8,1,org,0.7866666666666667,0.6937396
503,8,2,org,0.78,0.58201665
504,6,0,fake,0.47,0.4335341
504,6,0,org,0.47,0.4335341
504,6,1,fake,0.2,0.31110018
504,6,1,org,0.2,0.31110018
504,13,0,fake,0.7825,0.5592197
504,13,0,org,0.7825000000000001,0.5592197
505,6,0,org,0.7525,0.68350863
505,6,1,org,0.755,0.6204377
505,6,2,fake,0.48,0.691704
505,6,2,org,0.68,0.691704
505,8,0,fake,0.9066666666666668,0.6473546
505,13,0,fake,0.905,0.76283574
506,6,0,org,0.505,0.3315697
506,6,1,org,0.35,0.36619717
507,6,0,org,0.6025,0.46175623
507,6,1,org,0.595,0.4233221
507,17,0,fake,0.84,0.51547587
508,6,0,fake,0.7666666666666667,0.669971
508,6,0,org,0.7666666666666667,0.669971
508,6,1,fake,0.7566666666666667,0.5879456
508,6,1,org,0.7566666666666667,0.5879456
508,8,0,fake,0.8925,0.7098132
508,8,0,org,0.8924999999999998,0.7098132
508,8,1,fake,0.8925,0.6980717
508,8,1,org,0.8925,0.6980717
508,8,2,fake,0.6207142857142858,0.4995762
508,8,2,org,0.56,0.4995762
509,6,0,fake,0.5354166666666667,0.54727554
509,6,1,org,0.2,0.46745908
509,15,0,org,0.76,0.70793396
509,15,1,org,0.695,0.6142841
509,18,0,fake,0.746,0.6929586
510,6,0,fake,0.49,0.53131557
510,6,0,org,0.49000000000000005,0.53131557
510,6,1,fake,0.59,0.44840366
510,6,1,org,0.59,0.44840366
511,8,1,fake,0.4866666666666666,0.7456976
511,8,1,org,0.4866666666666666,0.7456976
511,8,2,fake,0.5925,0.6199676
511,8,2,org,0.4,0.6199676
511,18,1,fake,0.8433333333333332,0.78987175
512,6,0,org,0.9525000000000001,0.635399
512,6,1,org,0.8475,0.6559818
512,6,2,org,1.0,0.5174736
512,8,1,fake,0.74,0.7641337
512,10,0,fake,0.6033333333333334,0.6492404
512,14,0,org,0.9274999999999999,0.72333
512,18,1,fake,0.8433333333333333,0.8170987
513,6,0,fake,0.9800000000000001,0.6755639
513,6,0,org,0.9,0.6755639
513,6,1,org,0.77,0.6251837
513,7,0,org,0.8375,0.7558583
513,7,1,org,0.785,0.7739105
513,7,2,org,0.62,0.6040484
513,9,0,fake,0.935,0.6797319
514,6,0,org,0.5433333333333333,0.47706926
514,6,1,org,0.7766666666666667,0.46329397
514,6,2,org,0.7,0.54301006
514,7,1,fake,0.78,0.45716527
515,6,0,fake,0.75,0.7770931
515,6,0,org,0.9899999999999999,0.7770931
515,6,1,org,0.9600000000000001,0.7432883
515,6,2,org,0.88,0.70259845
515,7,1,fake,1.0,0.7667403
515,7,2,fake,1.0,0.7117832
515,17,0,fake,0.802,0.80718803
516,6,0,fake,0.98,0.68829393
516,6,1,org,0.945,0.725725
516,6,2,org,0.96,0.5803997
516,9,0,org,0.945,0.771527
516,9,2,org,0.69,0.66884744
516,17,0,fake,0.8400000000000001,0.78222466
516,17,1,fake,0.787142857142857,0.8107077
517,6,0,org,0.7924999999999999,0.7085
517,6,1,org,0.77,0.6761049
517,6,2,org,0.84,0.6909525
517,7,1,fake,0.78,0.6419907
517,8,2,fake,0.73,0.7522294
517,15,0,org,0.74,0.7748751
517,15,1,org,0.8542857142857143,0.7401011
518,6,1,org,0.66,0.532709
518,7,0,org,0.5366666666666666,0.6160974
518,7,1,org,0.66,0.63530654
518,7,2,org,0.62,0.6382754
518,8,0,fake,0.885,0.48211014
518,16,0,fake,0.6366666666666666,0.6029024
519,6,0,org,0.64,0.5467012
519,6,1,org,0.6933333333333332,0.5724205
519,6,2,org,0.54,0.63554966
519,7,1,fake,0.78,0.53133094
520,6,0,org,0.8225,0.69241303
520,6,1,org,0.8024999999999999,0.5343353
520,6,2,org,0.36000000000000004,0.5514224
520,7,0,fake,0.98,0.7439278
520,7,1,fake,0.625,0.64874816
520,8,1,org,0.6528571428571429,0.5547988
520,8,2,org,0.49,0.6280526
520,9,2,fake,0.51,0.647861
520,17,0,fake,0.878,0.6889106
520,18,0,fake,0.746,0.7267507
521,6,1,org,0.2,0.39649525
521,9,2,fake,0.51,0.53897995
521,16,0,org,0.8320000000000001,0.5555767
522,6,1,org,0.5725,0.5595755
522,8,1,fake,0.74,0.641332
522,10,0,fake,0.6033333333333334,0.6077579
522,12,0,org,0.81,0.71722496
522,18,1,fake,0.9885714285714288,0.67102873
523,7,0,fake,0.94,0.6479882
523,7,1,fake,0.895,0.5803107
523,7,2,fake,0.8400000000000001,0.48861915
523,8,0,fake,0.385,0.69157827
523,8,1,fake,0.8261904761904761,0.6697954
523,10,0,fake,0.315,0.5650562
523,13,0,fake,0.975,0.83240426
524,6,0,fake,0.75,0.54785883
524,6,0,org,0.6525,0.54785883
524,6,1,org,0.72,0.5804934
524,6,2,org,0.56,0.40020192
524,11,0,fake,0.5333333333333333,0.67734766
524,17,0,fake,0.49399999999999994,0.608067
525,6,0,org,0.5825,0.68502486
525,6,1,org,0.4749999999999999,0.61133075
525,6,2,org,0.5,0.55856794
525,7,1,fake,1.0,0.69783926
525,7,2,fake,0.9,0.69807327
525,9,0,fake,0.935,0.6500262
525,11,0,fake,0.71,0.74954283
526,6,0,org,0.62,0.46833047
526,6,1,org,0.5,0.45262107
526,7,1,fake,0.715,0.5216535
526,9,0,fake,0.79,0.5889308
527,6,0,org,0.8699999999999999,0.51585597
527,6,1,org,0.9599999999999999,0.4815127
527,6,2,org,0.8999999999999999,0.4116056
527,8,0,fake,0.885,0.4639916
528,6,0,org,0.9300000000000002,0.538193
528,6,1,org,0.9325,0.5728122
528,6,2,org,0.98,0.410512
528,7,0,fake,0.855,0.53169376
528,8,1,org,0.9225,0.6536541
528,8,2,org,0.44,0.48439854
528,11,0,fake,0.7933333333333333,0.68166286
528,11,2,fake,0.91,0.509922
529,7,0,fake,0.7775,0.5593221
529,7,1,fake,0.7975,0.60515714
529,7,2,fake,0.72,0.55440235
529,9,0,fake,0.709047619047619,0.54673266
529,9,2,fake,0.514,0.49349436
530,6,0,org,0.8075,0.67480415
530,6,1,org,0.9200000000000002,0.6912534
530,6,2,org,0.52,0.60537195
530,7,1,fake,0.7799999999999999,0.68110335
530,8,1,fake,0.7400000000000001,0.7451573
530,10,0,fake,0.6033333333333334,0.7063172
530,18,1,fake,0.9885714285714288,0.80256987
531,6,0,org,0.705,0.63918394
531,6,1,org,0.565,0.6073022
531,6,2,org,0.48,0.52229774
531,7,0,fake,0.98,0.6633786
531,7,1,fake,0.625,0.6361463
531,17,0,fake,0.878,0.72723997
531,18,1,fake,0.9885714285714287,0.68262154
532,6,1,org,0.7,0.7275251
532,6,2,fake,0.48,0.7412686
532,8,0,fake,0.9066666666666668,0.75019544
532,8,1,org,0.76,0.7629224
532,8,2,org,0.6,0.8518719
532,13,0,fake,0.905,0.93624
532,18,1,fake,0.9885714285714288,0.8679065
533,6,1,org,0.2,0.54785407
533,7,0,org,0.7275,0.637595
533,7,1,org,0.745,0.67528564
533,7,2,org,0.64,0.65904486
533,13,0,org,0.8075,0.5978553
533,16,0,fake,0.6366666666666666,0.6429664
533,17,1,fake,0.787142857142857,0.6363071
534,6,0,org,0.865,0.62127817
534,6,1,org,0.8533333333333333,0.6957478
534,6,2,org,0.78,0.59188163
534,7,0,fake,0.855,0.65458584
534,8,0,fake,0.885,0.6007079
534,11,0,fake,0.7933333333333333,0.7524653
534,11,2,fake,0.91,0.6938311
535,6,0,org,0.6625,0.5216529
535,6,1,org,0.515,0.57517517
535,6,2,org,0.4,0.55426264
535,8,1,fake,0.64,0.62281656
536,6,0,fake,0.355,0.3730478
536,6,0,org,0.355,0.3730478
536,6,1,fake,0.3125,0.33033168
536,6,1,org,0.3125,0.33033168
536,6,2,fake,0.32,0.32602206
536,6,2,org,0.32,0.32602206
536,8,0,fake,0.67,0.40750086
536,8,0,org,0.67,0.40750086
536,8,1,fake,0.6828571428571429,0.40479773
536,8,1,org,0.6828571428571429,0.40479773
536,8,2,fake,0.36000000000000004,0.48253825
536,8,2,org,0.36000000000000004,0.48253825
537,6,0,org,0.38,0.47110456
537,8,0,org,0.7700000000000001,0.5278159
537,8,2,org,0.47,0.44756046
537,18,1,fake,0.8433333333333333,0.54780406
538,6,0,org,0.7125,0.6294566
538,6,1,org,0.4225,0.5563639
538,7,0,fake,0.9187719298245615,0.72679245
538,7,1,fake,0.975,0.7260877
538,8,0,org,0.86,0.65202636
538,8,1,org,0.76,0.62881374
538,8,2,org,0.73,0.54796517
539,6,0,fake,0.98,0.71734697
539,6,0,org,0.655,0.71734697
539,6,1,org,0.6125,0.7135787
539,6,2,org,0.54,0.5906222
539,7,1,fake,0.78,0.77296495
539,18,1,fake,0.9885714285714287,0.79548246
540,8,0,fake,0.4366666666666666,0.56547356
540,8,1,fake,0.9516666666666669,0.5626203
540,8,2,fake,0.67,0.71258485
540,9,0,fake,0.65,0.58668375
540,15,0,fake,0.8666666666666667,0.58371246
540,16,0,fake,0.8666666666666667,0.59853905
540,16,1,fake,0.72,0.56152135
541,6,0,org,0.955,0.779965
541,6,1,org,0.8925,0.7360482
541,6,2,org,1.0,0.707711
541,8,0,org,0.9266666666666669,0.73220354
541,8,1,org,0.9271428571428574,0.76744014
541,8,2,fake,0.73,0.75444365
541,8,2,org,0.73,0.75444365
541,18,1,fake,0.9885714285714287,0.847088
542,6,0,fake,0.8925,0.52759004
542,6,1,fake,0.9175,0.50629634
542,6,2,fake,0.98,0.5774641
542,7,0,fake,0.2133333333333333,0.54587543
542,7,1,fake,0.5333333333333333,0.5770878
542,15,0,fake,0.644,0.5501982
542,15,1,fake,0.7242857142857143,0.5101969
542,17,0,fake,0.59,0.4641743
543,6,1,org,0.6,0.57035035
543,6,2,fake,0.8,0.49277383
543,7,0,org,0.4675,0.6278575
543,7,1,org,0.5475,0.547921
543,8,2,fake,0.73,0.5830351
544,2,1,fake,0.8,0.7651387
544,4,0,fake,0.7975,0.6771838
544,6,1,org,0.65,0.59282947
544,13,0,org,0.8175,0.74820715
544,17,0,fake,0.802,0.7223295
545,6,0,org,0.8725,0.62371045
545,6,1,org,0.6225,0.56068414
545,6,2,org,0.42,0.5911205
545,8,1,fake,0.735,0.64648736
545,13,0,org,0.8675,0.6574356
546,6,0,org,0.675,0.708997
546,6,1,org,0.735,0.6767537
546,6,2,org,0.62,0.6099562
546,8,2,fake,0.73,0.6411475
546,13,0,org,0.9325,0.76538575
546,18,1,fake,0.9885714285714288,0.78812486
547,6,0,org,0.5266666666666666,0.5091079
547,6,1,org,0.62,0.47208115
547,8,0,fake,0.885,0.4755789
548,6,1,org,0.635,0.6586665
548,8,0,fake,0.9066666666666668,0.69345057
548,8,2,fake,0.7299999999999999,0.7887847
548,14,0,org,0.59,0.7064672
549,6,2,org,0.74,0.73700196
549,7,0,fake,0.89,0.6040271
549,7,1,fake,0.8257142857142856,0.7192967
549,7,2,fake,0.72,0.71050847
549,9,2,fake,0.96,0.8186673
549,16,0,fake,0.8079999999999999,0.75704944
549,16,1,fake,1.0,0.9337139
550,6,0,fake,0.7276923076923076,0.576078
550,6,0,org,0.16,0.576078
550,6,1,fake,0.1,0.52693594
550,6,1,org,0.10000000000000002,0.52693594
550,12,0,fake,0.75,0.7149576
550,12,0,org,0.75,0.7149576
551,6,0,fake,0.75,0.7635719
551,6,0,org,0.9650000000000001,0.7635719
551,6,1,org,0.9624999999999999,0.70897806
551,6,2,org,1.0,0.5028186
551,7,0,fake,0.9099999999999999,0.8175286
551,18,1,fake,0.8433333333333332,0.8542431
552,2,1,fake,0.8,0.8207789
552,6,1,org,0.2,0.6682033
552,7,0,org,0.88,0.7466721
552,7,1,fake,1.0,0.70317745
552,7,2,fake,1.0,0.69018304
552,9,0,fake,0.9350000000000002,0.79543686
552,12,0,org,0.8475,0.903607
553,6,0,fake,0.51875,0.4680611
553,6,0,org,0.4975,0.4680611
553,6,1,fake,0.465,0.38961893
553,6,1,org,0.465,0.38961893
553,6,2,fake,0.36,0.5155387
553,6,2,org,0.36,0.5155387
553,9,0,fake,0.675,0.5456748
553,9,0,org,0.675,0.5456748
553,9,2,fake,0.4,0.6116756
553,9,2,org,0.4,0.6116756
554,6,0,org,0.8424999999999999,0.5704936
554,6,1,org,0.7,0.52205724
554,6,2,org,0.78,0.49922356
554,7,1,fake,0.78,0.5640803
554,9,0,fake,0.55,0.69694793
554,12,0,org,0.86,0.6641273
555,6,0,org,0.93,0.76716805
555,6,1,org,0.8650000000000001,0.6345187
555,6,2,fake,0.48,0.63271034
555,6,2,org,0.94,0.63271034
555,7,0,fake,0.9800000000000001,0.83581364
555,7,1,fake,0.625,0.711731
555,8,0,fake,0.9066666666666668,0.7398275
555,13,0,fake,0.905,0.9171705
555,14,0,org,0.7266666666666667,0.79934394
555,17,0,fake,0.878,0.77342325
556,6,1,org,0.9,0.6833885
556,7,1,fake,0.7799999999999999,0.6878497
556,8,0,fake,0.9066666666666668,0.66929567
556,13,0,org,0.8800000000000001,0.78543234
557,6,0,fake,0.8726666666666667,0.7015187
557,6,0,org,0.9,0.7015187
557,6,1,org,0.8525,0.7085059
557,6,2,org,0.86,0.4647498
557,16,0,org,0.924,0.7716777
558,6,0,org,0.955,0.7270892
558,6,1,org,0.985,0.6878022
558,6,2,org,0.96,0.7366393
558,8,0,fake,0.8951111111111112,0.6894573
558,18,0,org,0.8160000000000001,0.7940185
558,18,1,org,0.9028571428571428,0.81341195
559,6,0,fake,0.6572222222222223,0.5825391
559,6,1,fake,0.26611111111111113,0.41436446
559,6,2,fake,0.82,0.45031178
559,8,1,fake,0.49428571428571433,0.47838098
559,8,2,fake,0.42,0.48924616
559,13,0,fake,0.5175,0.65432537
560,6,0,fake,0.7066666666666667,0.7529837
560,6,0,org,0.7066666666666667,0.7529837
560,6,1,fake,0.455,0.6560513
560,6,1,org,0.455,0.6560513
560,7,0,fake,0.98,0.73622894
560,7,1,fake,0.625,0.6437173
560,12,0,fake,0.8024999999999999,0.6975031
560,12,0,org,0.8025,0.6975031
560,17,0,fake,0.878,0.7753338
560,18,1,fake,1.0,0.73887336
561,6,0,fake,0.75,0.6105335
561,6,0,org,0.5833333333333334,0.6105335
561,6,1,org,0.6075,0.6361586
561,6,2,org,0.58,0.577394
561,7,1,fake,0.715,0.6885672
561,8,0,fake,0.42,0.5743247
561,9,0,fake,0.79,0.69878054
561,16,0,org,0.852,0.6777634
561,16,1,org,0.83,0.737906
562,8,0,fake,0.7975,0.39145574
562,8,1,fake,0.5955844155844155,0.4468631
562,8,2,fake,0.4683333333333333,0.32650864
563,6,0,org,0.61,0.45532268
563,6,1,org,0.46666666666666656,0.39391214
563,6,2,org,0.42,0.40848148
564,6,0,fake,0.93,0.5876396
564,6,1,fake,0.6892857142857143,0.6174248
564,6,2,fake,0.6714285714285715,0.40998
564,8,1,fake,0.9225,0.71378136
564,8,2,fake,0.44,0.46930185
564,15,0,fake,0.754,0.57188797
564,15,1,fake,0.7814285714285714,0.65046185
565,6,0,org,0.56,0.7409174
565,6,1,org,0.7033333333333333,0.6456122
565,7,0,fake,0.9255555555555556,0.8124957
565,7,1,fake,0.975,0.78518504
565,9,0,fake,0.935,0.6787908
565,13,0,org,0.68,0.82398254
566,6,0,org,0.98,0.8332932
566,6,1,fake,0.8525,0.8145865
566,6,2,fake,0.86,0.47800857
566,7,1,fake,0.9825,1.0086976
566,8,0,fake,0.42,0.8158404
566,8,1,fake,0.5328571428571428,0.83726144
566,8,2,fake,0.31,0.4939382
566,16,0,fake,0.924,0.92885435
567,6,0,org,0.64,0.7438084
567,6,1,org,0.7,0.70102984
567,7,1,fake,0.78,0.76039386
567,8,0,fake,0.9066666666666668,0.73045456
567,8,2,fake,0.73,0.8216491
567,13,0,org,0.7575,0.8399445
568,2,1,fake,0.8,0.8219472
568,6,0,org,0.94,0.7340569
568,6,1,org,0.97,0.62922806
568,6,2,org,0.98,0.6179119
568,9,0,fake,0.935,0.76129395
568,18,0,fake,0.746,0.78723365
569,6,0,org,0.88,0.6125815
569,6,1,org,0.8866666666666667,0.6887457
569,8,0,fake,0.42,0.5872187
569,9,2,org,0.87,0.6395841
569,18,1,fake,0.9885714285714287,0.7667111
570,4,0,fake,0.7975,0.775416
570,6,0,fake,0.8988235294117647,0.7044543
570,6,0,org,0.6725,0.7044543
570,6,1,org,0.6825,0.6956543
570,6,2,org,0.48,0.4769843
570,16,0,org,0.86,0.7915008
570,16,1,org,0.8814285714285713,0.86822355
571,6,0,org,0.6875,0.5308963
571,6,1,org,0.615,0.5657533
571,6,2,org,0.4,0.49370152
571,7,2,fake,0.56,0.48490772
571,12,0,org,0.8950000000000001,0.68268454
572,6,0,org,0.3275,0.5234053
572,6,1,org,0.34,0.5602197
572,6,2,org,0.14,0.46868187
572,7,0,fake,0.855,0.5926765
572,9,0,org,0.5866666666666666,0.39510816
572,11,0,fake,0.7933333333333333,0.6327709
572,11,2,fake,0.9099999999999999,0.6334561
572,16,0,fake,0.6366666666666666,0.5786962
573,6,2,org,0.6,0.65829074
573,7,1,fake,0.78,0.77806437
573,12,0,org,0.8975,0.84627014
573,18,1,fake,0.9885714285714287,0.854058
573,20,1,fake,0.8666666666666667,0.9034895
574,6,0,org,0.94,0.73156
574,6,1,org,0.88,0.630761
574,6,2,fake,0.48,0.56516916
574,6,2,org,0.88,0.56516916
574,8,2,fake,0.73,0.71477455
574,9,0,org,0.8833333333333333,0.5986447
574,9,2,org,0.82,0.51650816
574,13,0,fake,0.905,0.8330149
575,6,1,org,0.6125,0.44058844
575,6,2,org,0.56,0.4186098
575,7,2,fake,0.78,0.45568216
575,11,0,fake,0.7100000000000001,0.5409207
576,6,0,org,0.05999999999999999,0.4775505
576,8,2,fake,0.62,0.41250184
576,12,0,org,0.8275,0.59900343
577,6,0,org,0.51,0.50413185
577,6,2,fake,0.74,0.5762102
577,7,2,fake,0.64,0.608829
577,10,0,fake,0.8,0.54813296
577,16,0,org,0.7240000000000001,0.67711186
577,16,1,org,0.8742857142857143,0.79801744
578,6,0,fake,0.4075,0.56913877
578,6,0,org,0.4075,0.56913877
578,6,1,fake,0.6533333333333332,0.5193231
578,6,1,org,0.6533333333333333,0.5193231
578,7,0,fake,0.605,0.5781264
579,5,0,fake,0.85,0.7230725
579,6,0,org,0.6675,0.6432133
579,6,1,org,0.6466666666666667,0.6168788
579,6,2,org,0.62,0.63615644
579,7,2,fake,0.64,0.79441595
579,10,0,fake,0.8,0.70546377
579,12,0,org,0.9175,0.84824014
579,17,0,fake,0.8400000000000001,0.7646941
580,5,0,fake,0.85,0.6493932
580,6,2,org,0.52,0.5970639
580,7,2,fake,0.64,0.651328
580,10,0,fake,0.8,0.6005469
580,13,0,org,0.87,0.6665749
581,2,0,fake,0.5933333333333334,0.57977813
581,2,1,fake,0.95,0.5937688
581,6,1,org,0.41,0.40256876
582,6,0,org,0.9450000000000001,0.6942223
582,6,1,org,0.9624999999999999,0.73273146
582,6,2,org,0.96,0.69825256
582,8,1,fake,0.64,0.81929266
582,15,1,fake,0.7785714285714286,0.86289275
583,6,0,org,0.76,0.67110497
583,6,1,org,0.5733333333333334,0.6061552
583,6,2,fake,0.8,0.5671314
583,8,2,fake,0.73,0.64268893
584,6,1,fake,0.10000000000000002,0.37465215
584,6,1,org,0.1,0.37465215
584,7,1,fake,0.22,0.3429971
584,7,1,org,0.22,0.3429971
584,13,0,fake,0.9275,0.45936397
584,13,0,org,0.9275000000000001,0.45936397
585,6,0,fake,0.98,0.77301586
585,6,0,org,0.92,0.77301586
585,6,1,org,0.8033333333333331,0.7130803
585,7,0,fake,0.91,0.855372
585,16,0,org,0.6759999999999999,0.84688246
585,16,1,org,0.9142857142857144,0.8741957
585,18,1,fake,0.8433333333333334,0.8387959
586,6,0,org,0.875,0.7703834
586,6,1,org,0.865,0.7704433
586,6,2,org,0.94,0.7190148
586,7,1,fake,0.7799999999999999,0.7550839
586,8,2,fake,0.73,0.8148482
